app_id,apply_month,age,income,credit_score,loan_amount,debt_ratio,employment_type,residence_years,overdue_times,bad_flag
APP000813,2023-08,31.0,48325.0,605.0,,0.8465498983508027,employed,3.0,2.0,0.0
APP000814,2023-08,51.0,12395.0,710.0,76951.0,0.3852253634235176,self_employed,5.0,3.0,0.0
APP000815,2023-03,53.0,7431.0,463.0,54083.0,0.01432467273573983,employed,14.0,0.0,0.0
APP000816,2023-07,21.0,34675.0,779.0,175709.0,0.2127361818680861,self_employed,17.0,1.0,0.0
APP000817,2024-09,24.0,43763.0,481.0,103665.0,0.45054617229599037,employed,17.0,3.0,0.0
APP000818,2023-06,46.0,8992.0,593.0,146052.0,0.48651466669979576,employed,13.0,4.0,0.0
APP000819,2024-10,59.0,36268.0,812.0,24658.0,0.49714631038084817,student,13.0,3.0,0.0
APP000820,2023-03,20.0,28417.0,596.0,,0.643096888443074,self_employed,19.0,3.0,0.0
APP000821,2024-04,46.0,42010.0,675.0,133474.0,0.2471833283557751,student,13.0,1.0,0.0
APP000822,2023-03,25.0,8966.0,799.0,199534.0,0.5984133111373294,employed,2.0,3.0,0.0
APP000823,2023-10,46.0,48867.0,836.0,31125.0,0.6336290458072915,employed,10.0,1.0,0.0
APP000824,2024-11,44.0,32098.0,574.0,110307.0,,self_employed,7.0,0.0,0.0
APP000825,2024-07,23.0,42581.0,529.0,104678.0,0.36195218923168987,self_employed,12.0,1.0,0.0
APP000826,2024-01,47.0,20012.0,408.0,109987.0,0.1610323070908048,employed,12.0,3.0,0.0
APP000827,2024-04,55.0,47338.0,595.0,15604.0,,unemployed,5.0,4.0,
APP000828,2024-04,54.0,32439.0,805.0,97258.0,0.7081346625363112,self_employed,5.0,2.0,0.0
APP000829,2024-08,21.0,8965.0,567.0,63404.0,0.8180757049948956,self_employed,1.0,4.0,
APP000830,2024-03,29.0,46376.0,491.0,125383.0,0.5342518721861689,employed,5.0,3.0,0.0
APP000831,2024-01,29.0,,359.0,50255.0,0.2694333090188689,self_employed,16.0,2.0,0.0
APP000832,2023-02,38.0,17109.0,,89835.0,0.6140607467937583,employed,13.0,4.0,
APP000833,2024-12,25.0,28646.0,430.0,125906.0,0.6661315878264035,student,18.0,2.0,0.0
APP000834,2024-02,54.0,21238.0,837.0,17488.0,0.29899150090259613,employed,18.0,2.0,0.0
APP000835,2023-07,51.0,28544.0,590.0,158423.0,0.7438930753405921,employed,17.0,3.0,0.0
APP000836,2023-04,52.0,48372.0,375.0,144568.0,0.06632624892450607,employed,3.0,3.0,0.0
APP000837,2024-03,27.0,45249.0,337.0,16174.0,0.009678345840022973,self_employed,6.0,2.0,0.0
APP000838,2024-07,20.0,13130.0,767.0,17623.0,0.11067369536884733,student,1.0,2.0,
APP000839,2024-08,56.0,48674.0,812.0,,0.14040751304475876,unemployed,1.0,4.0,0.0
APP000840,2024-10,31.0,23583.0,719.0,60249.0,0.7910361296529492,self_employed,4.0,0.0,0.0
APP000841,2024-10,46.0,36127.0,368.0,172849.0,0.38248353199915275,student,5.0,0.0,0.0
APP000842,2024-03,56.0,38918.0,354.0,102354.0,0.24743852277334352,self_employed,0.0,2.0,0.0
APP000843,2024-11,21.0,25698.0,408.0,71742.0,0.3861676043881374,employed,16.0,0.0,0.0
APP000844,2023-02,20.0,24462.0,713.0,,0.3553568034305691,self_employed,10.0,1.0,0.0
APP000845,2023-10,20.0,24450.0,720.0,133505.0,0.2713155011892153,employed,13.0,2.0,0.0
APP000846,2023-12,26.0,43539.0,760.0,26396.0,0.12410962417076879,employed,13.0,2.0,0.0
APP000847,2024-05,22.0,21158.0,353.0,83509.0,0.5903239157764926,employed,19.0,1.0,0.0
APP000848,2023-08,52.0,16156.0,,72441.0,0.12294396250168982,employed,2.0,1.0,1.0
APP000849,2023-07,44.0,19995.0,795.0,35067.0,0.697882007405407,student,6.0,3.0,0.0
APP000850,2024-10,59.0,12159.0,810.0,73800.0,0.18151921195240825,student,6.0,4.0,0.0
APP000851,2024-04,52.0,21400.0,699.0,108089.0,0.6582341764199805,employed,11.0,3.0,0.0
APP000852,2024-04,58.0,8361.0,358.0,137124.0,0.7250274951259202,self_employed,10.0,2.0,0.0
APP000853,2023-05,29.0,7218.0,337.0,21840.0,0.11279340879700567,employed,15.0,0.0,0.0
APP000854,2024-01,31.0,37020.0,330.0,175117.0,0.07807119145920366,employed,11.0,1.0,0.0
APP000855,2023-11,53.0,6639.0,680.0,176302.0,0.8546154935882939,employed,4.0,2.0,0.0
APP000856,2024-03,29.0,29705.0,,139935.0,0.41674212607732264,employed,11.0,1.0,1.0
APP000857,2024-11,22.0,39653.0,647.0,185236.0,0.5672119454756895,employed,19.0,3.0,0.0
APP000858,2023-07,46.0,37050.0,444.0,88449.0,,employed,11.0,1.0,0.0
APP000859,2024-08,52.0,23965.0,716.0,165214.0,0.2508391625007059,employed,11.0,4.0,0.0
APP000860,2024-04,58.0,12100.0,332.0,146817.0,0.4548578891034476,employed,3.0,1.0,0.0
APP000861,2023-12,57.0,46742.0,755.0,114692.0,0.7975964820504635,student,0.0,2.0,0.0
APP000862,2024-11,24.0,42252.0,790.0,40003.0,0.24429547580793867,employed,4.0,3.0,0.0
APP000863,2023-04,50.0,31774.0,695.0,113731.0,0.6976721878728477,employed,0.0,1.0,
APP000864,2024-05,53.0,7077.0,783.0,180763.0,0.5959916354328316,self_employed,9.0,3.0,0.0
APP000865,2023-10,47.0,4653.0,622.0,196998.0,0.10374369102517048,employed,17.0,2.0,0.0
APP000866,2024-05,52.0,,557.0,92372.0,0.2640376555127969,self_employed,8.0,3.0,0.0
APP000867,2023-04,53.0,10403.0,477.0,,0.21407763279475778,employed,12.0,2.0,1.0
APP000868,2024-06,37.0,43436.0,806.0,150764.0,0.39827482881595694,self_employed,17.0,4.0,0.0
APP000869,2023-02,21.0,12673.0,683.0,19809.0,0.5718008187428258,self_employed,15.0,3.0,0.0
APP000870,2023-09,38.0,16284.0,404.0,34463.0,0.39007777995765597,self_employed,13.0,0.0,0.0
APP000871,2024-10,28.0,48859.0,826.0,114578.0,0.2200829181766254,self_employed,,2.0,0.0
APP000872,2024-04,24.0,41458.0,,198089.0,0.6262908914054479,employed,5.0,4.0,0.0
APP000873,2023-12,24.0,13279.0,623.0,69113.0,0.5260239852403409,employed,8.0,1.0,0.0
APP000874,2023-08,47.0,21026.0,404.0,91448.0,0.4673825166741228,employed,7.0,2.0,0.0
APP000875,2023-03,40.0,27240.0,665.0,67856.0,0.49897763770138054,self_employed,15.0,3.0,0.0
APP000876,2023-03,41.0,34220.0,526.0,90898.0,0.1997105816644412,employed,8.0,1.0,0.0
APP000877,2024-06,49.0,47000.0,540.0,6381.0,0.6123879549832106,employed,18.0,2.0,0.0
APP000878,2023-07,41.0,43942.0,669.0,120970.0,0.34875048198489145,self_employed,3.0,2.0,0.0
APP000879,2023-02,45.0,48928.0,715.0,121266.0,0.3271210377570177,employed,3.0,0.0,0.0
APP000880,2023-11,23.0,4910.0,509.0,,0.13476078744009348,employed,14.0,0.0,0.0
APP000881,2023-10,54.0,14108.0,848.0,56486.0,,self_employed,15.0,2.0,0.0
APP000882,2024-11,37.0,29461.0,574.0,153512.0,0.5423979694918559,employed,13.0,0.0,0.0
APP000883,2023-06,26.0,5308.0,388.0,41632.0,0.3062705792998755,unemployed,6.0,4.0,1.0
APP000884,2023-07,52.0,19701.0,303.0,14178.0,0.7738650511789806,student,0.0,2.0,
APP000885,2023-04,49.0,10219.0,411.0,12884.0,0.7609121088438855,student,6.0,3.0,0.0
APP000886,2023-05,22.0,46847.0,680.0,176941.0,0.09814887583418817,employed,9.0,1.0,0.0
APP000887,2024-01,27.0,5976.0,596.0,76050.0,0.6255345490289265,employed,8.0,1.0,
APP000888,2023-06,20.0,9975.0,485.0,24857.0,0.3544512805665201,self_employed,18.0,2.0,0.0
APP000889,2024-06,30.0,12170.0,564.0,176398.0,0.8997433659566035,self_employed,17.0,3.0,0.0
APP000890,2024-08,23.0,9983.0,760.0,33981.0,0.20252126671618717,self_employed,15.0,1.0,0.0
APP000891,2023-12,48.0,29722.0,614.0,70650.0,0.2524717848730405,employed,0.0,1.0,0.0
APP000892,2023-06,40.0,20124.0,331.0,9034.0,0.3978956651001547,employed,2.0,0.0,1.0
APP000893,2024-08,59.0,45885.0,326.0,137419.0,0.24184363381259685,employed,8.0,2.0,0.0
APP000894,2024-12,49.0,15258.0,565.0,141363.0,0.6227940297478628,employed,12.0,3.0,0.0
APP000895,2024-11,44.0,28249.0,522.0,152526.0,0.4328173009633325,employed,13.0,2.0,0.0
APP000896,2024-11,40.0,34024.0,767.0,56293.0,0.19879095136458616,student,5.0,1.0,0.0
APP000897,2024-08,22.0,32421.0,620.0,68979.0,0.45573666253790635,employed,2.0,1.0,0.0
APP000898,2024-06,22.0,,716.0,,0.7999089897285346,self_employed,6.0,1.0,0.0
APP000899,2024-11,44.0,12487.0,621.0,165219.0,0.7131560821650476,student,15.0,1.0,1.0
APP000900,2023-09,20.0,26850.0,489.0,12245.0,0.44894603198413896,employed,19.0,1.0,0.0
APP000901,2024-11,21.0,40627.0,661.0,139916.0,,self_employed,18.0,4.0,0.0
APP000902,2023-01,28.0,43561.0,641.0,163484.0,0.161897818232275,self_employed,11.0,1.0,0.0
APP000903,2024-08,55.0,32036.0,696.0,114052.0,0.7905445894682059,employed,1.0,1.0,0.0
APP000904,2023-09,38.0,33638.0,404.0,129781.0,0.6391502464488267,employed,19.0,3.0,0.0
APP000905,2023-08,48.0,43614.0,652.0,5193.0,0.5149469728327126,unemployed,3.0,4.0,0.0
APP000906,2024-05,36.0,32368.0,457.0,10860.0,0.7914911813583015,self_employed,5.0,2.0,0.0
APP000907,2023-05,26.0,,734.0,11842.0,0.10952125863668054,unemployed,19.0,3.0,0.0
APP000908,2024-12,34.0,8996.0,739.0,36000.0,0.6142403574018614,student,10.0,0.0,0.0
APP000909,2024-06,23.0,19351.0,,198218.0,0.19504108117190877,employed,3.0,2.0,0.0
APP000910,2023-01,50.0,8272.0,820.0,128698.0,0.1085196969143883,self_employed,10.0,0.0,0.0
APP000911,2024-09,27.0,7257.0,595.0,157545.0,0.41904765900623986,self_employed,1.0,0.0,0.0
APP000912,2023-03,35.0,25181.0,313.0,62639.0,0.34865363678791833,self_employed,6.0,2.0,0.0
APP000913,2024-08,59.0,13618.0,633.0,187825.0,0.8470562483926669,self_employed,19.0,1.0,0.0
APP000914,2024-08,43.0,22136.0,727.0,,0.29158159207663475,self_employed,5.0,0.0,0.0
APP000915,2024-04,38.0,23578.0,355.0,180949.0,0.7334120331468021,unemployed,17.0,0.0,
APP000916,2024-03,41.0,32183.0,357.0,11004.0,0.6739443004215102,employed,10.0,3.0,0.0
APP000917,2024-08,51.0,47447.0,450.0,8986.0,0.6011314830526826,self_employed,13.0,2.0,0.0
APP000918,2024-09,30.0,42921.0,764.0,20384.0,,employed,,1.0,
APP000919,2024-05,45.0,,590.0,159410.0,0.3671321349432079,self_employed,11.0,4.0,0.0
APP000920,2023-05,54.0,18302.0,837.0,55211.0,0.3507040673845791,unemployed,0.0,1.0,0.0
APP000921,2024-04,42.0,39226.0,780.0,92973.0,0.14485268122335845,unemployed,18.0,4.0,1.0
APP000922,2023-05,37.0,8811.0,605.0,96906.0,0.24818586794556224,employed,9.0,1.0,0.0
APP000923,2023-02,25.0,28402.0,673.0,158963.0,0.7917988104547837,self_employed,13.0,0.0,0.0
APP000924,2023-04,29.0,22881.0,482.0,73003.0,0.4269439196202312,employed,11.0,0.0,0.0
APP000925,2023-12,57.0,11592.0,349.0,6309.0,0.3072179899716394,employed,13.0,1.0,0.0
APP000926,2024-12,41.0,31973.0,519.0,80363.0,0.19450084957395403,employed,7.0,0.0,
APP000927,2023-01,32.0,18074.0,625.0,61198.0,0.4364642252192535,student,16.0,0.0,0.0
APP000928,2023-02,36.0,11723.0,400.0,147521.0,0.644998833418076,employed,4.0,1.0,0.0
APP000929,2023-03,43.0,33700.0,421.0,151508.0,0.25802282291136786,student,13.0,4.0,0.0
APP000930,2023-05,41.0,11187.0,308.0,22931.0,0.6819448687313888,employed,11.0,1.0,
APP000931,2024-01,47.0,34624.0,703.0,159639.0,0.5668089972524266,self_employed,10.0,1.0,0.0
APP000932,2024-08,30.0,10618.0,794.0,18745.0,0.7088063062857338,self_employed,0.0,4.0,0.0
APP000933,2023-02,45.0,23433.0,755.0,125844.0,0.2258186659874211,self_employed,7.0,1.0,0.0
APP000934,2024-08,37.0,40975.0,508.0,80910.0,0.5679253302597408,self_employed,0.0,4.0,0.0
APP000935,2024-10,57.0,13746.0,626.0,,0.13836175153995772,self_employed,10.0,3.0,0.0
APP000936,2023-02,26.0,39078.0,828.0,99221.0,0.3274172839481731,student,13.0,4.0,0.0
APP000937,2023-11,25.0,36929.0,625.0,65520.0,0.6519240853585212,self_employed,10.0,2.0,
APP000938,2024-08,38.0,45424.0,462.0,159803.0,0.5685015470219423,employed,15.0,2.0,0.0
APP000939,2024-05,40.0,10937.0,486.0,193518.0,0.16907465280376976,employed,7.0,1.0,
APP000940,2023-05,47.0,36610.0,699.0,164080.0,0.7725084048832762,self_employed,6.0,2.0,
APP000941,2023-04,36.0,47023.0,545.0,90646.0,0.04801588411066369,employed,8.0,3.0,
APP000942,2023-11,56.0,38861.0,760.0,103140.0,0.5356941196649846,self_employed,4.0,4.0,0.0
APP000943,2024-09,38.0,11831.0,775.0,92189.0,0.8854384502084457,self_employed,16.0,0.0,0.0
APP000944,2024-11,25.0,41641.0,319.0,159740.0,0.47835425865847375,employed,16.0,0.0,0.0
APP000945,2023-12,24.0,8043.0,697.0,112704.0,0.7206046379634786,unemployed,8.0,0.0,0.0
APP000946,2024-01,58.0,30675.0,503.0,,0.5356628758701919,self_employed,15.0,3.0,0.0
APP000947,2024-02,25.0,26389.0,585.0,84852.0,0.7047794834306933,self_employed,0.0,0.0,0.0
APP000948,2023-12,57.0,27960.0,445.0,78133.0,0.5900347218197585,self_employed,3.0,4.0,0.0
APP000949,2024-04,31.0,27418.0,502.0,112770.0,0.6220188130837758,unemployed,5.0,1.0,1.0
APP000950,2023-07,23.0,4479.0,481.0,139354.0,0.20503003597774566,self_employed,7.0,1.0,0.0
APP000951,2024-01,32.0,26885.0,327.0,89305.0,0.667638822215626,student,4.0,4.0,0.0
APP000952,2024-03,44.0,47026.0,730.0,162298.0,0.2141188979978977,employed,10.0,3.0,0.0
APP000953,2024-02,37.0,23523.0,378.0,166209.0,0.8825762476283293,self_employed,,2.0,1.0
APP000954,2024-12,51.0,16014.0,506.0,88670.0,0.20500847186508422,self_employed,9.0,4.0,0.0
APP000955,2024-06,44.0,49756.0,406.0,182264.0,0.21301560323789068,employed,8.0,3.0,0.0
APP000956,2024-06,36.0,7652.0,388.0,38743.0,0.7728058084354777,employed,1.0,3.0,0.0
APP000957,2024-08,45.0,25855.0,505.0,186761.0,0.2186872757665372,self_employed,,1.0,0.0
APP000958,2024-01,58.0,27092.0,805.0,62349.0,0.3248125141421547,employed,16.0,4.0,0.0
APP000959,2023-08,36.0,25463.0,819.0,115037.0,0.6431761450611243,student,16.0,3.0,0.0
APP000960,2024-01,26.0,46321.0,509.0,60298.0,0.1428737221752869,employed,2.0,4.0,0.0
APP000961,2024-11,36.0,22823.0,577.0,91218.0,0.14316457934475202,employed,0.0,4.0,
APP000962,2024-10,53.0,48745.0,842.0,71312.0,0.43772258093995703,self_employed,16.0,2.0,0.0
APP000963,2023-09,28.0,6140.0,429.0,142521.0,0.21932707880945418,employed,3.0,1.0,0.0
APP000964,2023-12,57.0,37495.0,819.0,20831.0,0.21209216001213022,employed,11.0,4.0,0.0
APP000965,2023-07,43.0,30868.0,358.0,168473.0,0.008315029276661412,self_employed,16.0,4.0,0.0
APP000966,2023-01,44.0,14305.0,424.0,181249.0,0.3334046320781532,self_employed,15.0,0.0,0.0
APP000967,2023-08,32.0,13714.0,486.0,114781.0,0.2864254991565629,employed,11.0,3.0,0.0
APP000968,2023-03,56.0,36824.0,320.0,111718.0,,self_employed,7.0,3.0,
APP000969,2023-09,21.0,32967.0,748.0,141496.0,0.5591098603922972,self_employed,15.0,3.0,0.0
APP000970,2023-02,31.0,31724.0,770.0,43819.0,0.5639896638030186,unemployed,13.0,4.0,
APP000971,2023-08,36.0,5389.0,510.0,151197.0,0.063720424596293,employed,16.0,1.0,0.0
APP000972,2024-06,39.0,31100.0,760.0,47641.0,0.28533740661850776,employed,10.0,4.0,0.0
APP000973,2024-09,38.0,49125.0,724.0,136896.0,0.785524978795858,student,18.0,3.0,0.0
APP000974,2024-10,25.0,3814.0,,64587.0,0.5239503614201206,self_employed,15.0,0.0,0.0
APP000975,2024-02,29.0,25043.0,741.0,150496.0,0.3707772516107891,employed,1.0,2.0,0.0
APP000976,2024-02,23.0,26235.0,615.0,159256.0,,unemployed,5.0,0.0,0.0
APP000977,2024-12,42.0,45147.0,360.0,45685.0,0.18745199499222462,employed,15.0,4.0,0.0
APP000978,2024-02,34.0,16293.0,807.0,125399.0,0.7306933506371351,unemployed,2.0,3.0,
APP000979,2023-03,42.0,25351.0,634.0,102183.0,0.8226042349058709,self_employed,14.0,4.0,
APP000980,2024-11,43.0,36708.0,795.0,,0.8195976380250393,student,6.0,3.0,0.0
APP000981,2024-03,48.0,5835.0,827.0,119712.0,0.20154095252306972,student,4.0,1.0,0.0
APP000982,2024-04,41.0,40651.0,402.0,198569.0,0.2796662409988112,employed,,2.0,0.0
APP000983,2023-03,45.0,41644.0,521.0,5483.0,0.14456049732858312,unemployed,,4.0,0.0
APP000984,2023-12,43.0,36823.0,405.0,191590.0,0.27648102026908183,employed,17.0,0.0,0.0
APP000985,2023-12,46.0,33464.0,328.0,171912.0,0.29952483491034027,self_employed,8.0,4.0,0.0
APP000986,2024-08,44.0,38137.0,831.0,108227.0,0.5697951633581719,self_employed,0.0,2.0,
APP000987,2023-10,32.0,39742.0,,123954.0,0.17068174339331219,employed,17.0,2.0,0.0
APP000988,2023-09,29.0,45459.0,812.0,76992.0,0.8274572319309692,employed,17.0,3.0,0.0
APP000989,2024-05,51.0,23123.0,786.0,30181.0,0.09278952307677896,employed,12.0,0.0,0.0
APP000990,2023-01,33.0,24434.0,656.0,116437.0,0.006190209930899748,employed,12.0,0.0,0.0
APP000991,2024-06,41.0,32983.0,587.0,164189.0,0.7694506157674799,employed,10.0,0.0,0.0
APP000992,2023-01,27.0,12075.0,845.0,50066.0,0.6333928269894448,student,0.0,3.0,0.0
APP000993,2023-06,37.0,43242.0,603.0,144826.0,0.3198238833203986,self_employed,3.0,0.0,
APP000994,2023-12,41.0,39214.0,653.0,150870.0,0.5359497353191063,unemployed,2.0,3.0,0.0
APP000995,2023-05,45.0,32660.0,416.0,152868.0,,unemployed,18.0,0.0,0.0
APP000996,2023-01,41.0,17177.0,710.0,71300.0,0.15155068378083839,self_employed,0.0,3.0,
APP000997,2023-11,34.0,19340.0,750.0,81448.0,0.42403422162485055,employed,11.0,4.0,0.0
APP000998,2024-05,58.0,23443.0,673.0,86161.0,0.3178690467488648,unemployed,7.0,2.0,0.0
APP000999,2023-06,40.0,34138.0,574.0,171569.0,0.553707045481763,self_employed,0.0,1.0,0.0
APP001000,2023-07,52.0,39567.0,408.0,180587.0,0.19633426610492835,self_employed,,2.0,0.0
APP001001,2024-05,49.0,,318.0,85735.0,0.5966349305045568,student,0.0,3.0,
APP001002,2024-11,42.0,46706.0,645.0,194145.0,0.6901753682725319,self_employed,17.0,3.0,0.0
APP001003,2024-01,55.0,48147.0,675.0,116249.0,0.14997252872562697,self_employed,15.0,3.0,0.0
APP001004,2024-02,25.0,36130.0,724.0,80086.0,0.03947245507612438,unemployed,15.0,2.0,
APP001005,2024-08,56.0,20432.0,822.0,5125.0,0.3956286377712049,employed,3.0,3.0,0.0
APP001006,2023-02,54.0,31156.0,573.0,124159.0,0.6966216773931934,unemployed,17.0,1.0,0.0
APP001007,2024-12,40.0,22978.0,756.0,130750.0,0.5857018520167284,employed,11.0,1.0,0.0
APP001008,2023-12,49.0,32567.0,693.0,193834.0,0.6316935483731322,employed,,4.0,0.0
APP001009,2023-10,40.0,41169.0,452.0,145044.0,0.3625554059940316,self_employed,13.0,2.0,0.0
APP001010,2024-03,30.0,20358.0,764.0,10786.0,0.21145099072776288,employed,6.0,4.0,0.0
APP001011,2024-10,51.0,26770.0,329.0,115586.0,0.4786009589561485,student,5.0,3.0,
APP001012,2024-11,29.0,5144.0,629.0,149841.0,0.1839291243742772,employed,5.0,2.0,0.0
APP001013,2024-07,32.0,37618.0,817.0,101828.0,0.6536058272865592,self_employed,11.0,2.0,0.0
APP001014,2023-12,40.0,26023.0,662.0,88723.0,0.17726981036352935,employed,12.0,3.0,0.0
APP001015,2023-04,53.0,24606.0,815.0,162937.0,,student,4.0,0.0,0.0
APP001016,2023-05,35.0,28024.0,330.0,124217.0,0.45589030049070484,employed,4.0,2.0,0.0
APP001017,2024-09,39.0,13128.0,592.0,137867.0,0.43803894072914545,employed,18.0,3.0,0.0
APP001018,2023-04,21.0,31104.0,729.0,,0.5407644387663265,employed,10.0,0.0,0.0
APP001019,2023-12,24.0,38024.0,653.0,59224.0,0.3937001404499253,self_employed,17.0,0.0,0.0
APP001020,2023-10,22.0,19434.0,784.0,106222.0,0.8275259776590822,student,6.0,0.0,0.0
APP001021,2024-06,22.0,9164.0,554.0,192019.0,,student,5.0,2.0,0.0
APP001022,2023-09,54.0,21181.0,675.0,122520.0,,employed,5.0,1.0,0.0
APP001023,2024-05,53.0,12333.0,530.0,142917.0,0.5665649142630937,employed,10.0,2.0,0.0
APP001024,2024-01,52.0,20575.0,779.0,29205.0,0.5715071242747258,employed,15.0,0.0,0.0
APP001025,2024-10,22.0,32460.0,365.0,197648.0,,self_employed,10.0,1.0,0.0
APP001026,2023-05,23.0,,439.0,52717.0,0.3913957389793106,self_employed,5.0,0.0,0.0
APP001027,2024-07,31.0,38121.0,353.0,194395.0,0.28989540096053634,employed,19.0,4.0,0.0
APP001028,2024-06,42.0,13556.0,686.0,91923.0,0.5328025987039833,self_employed,,2.0,0.0
APP001029,2024-08,33.0,45050.0,428.0,184187.0,0.02297865342460528,unemployed,7.0,0.0,0.0
APP001030,2023-12,39.0,37424.0,,178903.0,0.00671078828142273,employed,0.0,2.0,0.0
APP001031,2023-08,26.0,15811.0,760.0,152297.0,,employed,11.0,4.0,0.0
APP001032,2024-01,49.0,29471.0,498.0,183699.0,0.04178164029985997,employed,12.0,4.0,0.0
APP001033,2024-12,32.0,8204.0,380.0,123838.0,0.47231563530007625,employed,18.0,4.0,0.0
APP001034,2023-05,22.0,7687.0,,170511.0,0.5534889866546806,employed,4.0,2.0,0.0
APP001035,2024-04,49.0,47934.0,424.0,,0.17835410666019205,self_employed,3.0,1.0,0.0
APP001036,2023-06,56.0,40714.0,803.0,18705.0,0.8061577544386335,employed,19.0,1.0,0.0
APP001037,2024-07,20.0,10257.0,601.0,110953.0,0.1710861945735375,self_employed,11.0,1.0,0.0
APP001038,2023-11,37.0,16286.0,847.0,162920.0,0.7960634886300072,unemployed,0.0,4.0,
APP001039,2024-09,53.0,12290.0,418.0,154248.0,0.6866912423997317,student,2.0,0.0,0.0
APP001040,2023-04,48.0,21572.0,493.0,107939.0,0.21666865817177455,self_employed,9.0,4.0,0.0
APP001041,2023-03,54.0,16692.0,389.0,106567.0,0.1356697496484842,employed,12.0,4.0,0.0
APP001042,2024-11,36.0,18418.0,519.0,123919.0,0.2846094391676116,employed,4.0,4.0,0.0
APP001043,2023-09,34.0,27881.0,609.0,174306.0,,employed,7.0,3.0,0.0
APP001044,2023-03,48.0,11885.0,744.0,169154.0,0.2212062088490311,student,14.0,4.0,0.0
APP001045,2024-09,26.0,44492.0,502.0,26382.0,0.899002393878981,student,19.0,0.0,0.0
APP001046,2023-10,29.0,37199.0,724.0,121169.0,0.20668710261562293,employed,9.0,4.0,0.0
APP001047,2024-11,44.0,38745.0,644.0,79283.0,0.7475713442845713,employed,8.0,2.0,0.0
APP001048,2023-11,46.0,10965.0,460.0,160885.0,0.1432059723814255,self_employed,7.0,4.0,0.0
APP001049,2024-07,24.0,36283.0,801.0,103663.0,,employed,2.0,0.0,0.0
APP001050,2024-02,40.0,42303.0,538.0,198311.0,0.20297111245477636,student,1.0,4.0,0.0
APP001051,2023-12,34.0,11233.0,383.0,89303.0,0.37951969930523305,employed,16.0,2.0,0.0
APP001052,2023-12,40.0,38310.0,829.0,137426.0,0.5027076600911159,employed,0.0,0.0,0.0
APP001053,2023-07,58.0,19811.0,802.0,26174.0,0.10825714364048399,employed,16.0,2.0,0.0
APP001054,2024-06,23.0,40016.0,327.0,186810.0,0.7351380607311911,employed,,0.0,1.0
APP001055,2024-01,59.0,25485.0,796.0,34938.0,0.24721697941274687,employed,13.0,0.0,0.0
APP001056,2023-01,37.0,40703.0,,78782.0,0.4943429114414974,unemployed,19.0,2.0,0.0
APP001057,2023-10,50.0,9929.0,755.0,168335.0,0.4946704296239222,employed,14.0,4.0,0.0
APP001058,2023-10,36.0,21286.0,440.0,193646.0,0.5423765870932066,self_employed,14.0,0.0,0.0
APP001059,2024-10,32.0,15851.0,647.0,99454.0,0.049937387871883225,employed,5.0,1.0,0.0
APP001060,2023-11,50.0,14673.0,596.0,99520.0,0.15175688564841108,employed,11.0,1.0,0.0
APP001061,2024-02,47.0,17491.0,641.0,14500.0,0.14507301863102778,employed,12.0,2.0,0.0
APP001062,2023-02,25.0,20974.0,639.0,195880.0,0.27184613347426667,employed,8.0,0.0,0.0
APP001063,2023-10,48.0,8981.0,651.0,8215.0,0.13042274117250588,employed,0.0,3.0,0.0
APP001064,2023-07,50.0,36232.0,582.0,10086.0,0.8297291886968607,employed,18.0,2.0,0.0
APP001065,2023-12,35.0,28861.0,,97327.0,0.4616590054601707,unemployed,3.0,4.0,0.0
APP001066,2024-10,57.0,41975.0,589.0,5708.0,0.561217632932416,self_employed,19.0,1.0,1.0
APP001067,2024-11,45.0,36136.0,309.0,37053.0,0.32173935785830876,student,18.0,2.0,0.0
APP001068,2023-07,33.0,10005.0,319.0,,,employed,0.0,0.0,
APP001069,2024-03,20.0,6286.0,826.0,142499.0,0.4528594532089917,self_employed,14.0,4.0,0.0
APP001070,2024-11,46.0,22872.0,800.0,,0.26489067735135025,self_employed,12.0,4.0,0.0
APP001071,2023-06,28.0,25612.0,622.0,160088.0,0.30928133315678785,employed,4.0,1.0,0.0
APP001072,2023-11,50.0,14291.0,396.0,123504.0,,employed,16.0,2.0,0.0
APP001073,2024-01,41.0,39763.0,729.0,49517.0,0.45516031846592,self_employed,2.0,4.0,0.0
APP001074,2023-01,38.0,30334.0,,143926.0,0.8858826106036549,unemployed,4.0,1.0,1.0
APP001075,2023-12,26.0,38155.0,507.0,120474.0,0.20099032934574645,employed,,1.0,0.0
APP001076,2023-03,48.0,8123.0,481.0,163361.0,0.4391785483943825,employed,14.0,1.0,0.0
APP001077,2023-08,26.0,41308.0,306.0,35116.0,0.13456056554040505,student,2.0,3.0,0.0
APP001078,2023-03,36.0,12686.0,743.0,50016.0,0.31499930943717536,employed,2.0,1.0,0.0
APP001079,2024-06,53.0,24067.0,580.0,64198.0,0.6455796468357639,student,5.0,0.0,0.0
APP001080,2024-09,56.0,23650.0,473.0,71575.0,0.1570159293845171,unemployed,1.0,0.0,0.0
APP001081,2023-07,59.0,41566.0,578.0,178315.0,0.5232161767950388,unemployed,3.0,4.0,0.0
APP001082,2023-01,58.0,16011.0,300.0,147845.0,0.3750309212112065,unemployed,11.0,4.0,0.0
APP001083,2023-12,42.0,14315.0,540.0,111099.0,0.04642158996402569,employed,0.0,4.0,
APP001084,2023-03,28.0,18962.0,585.0,110388.0,0.8397677173306001,self_employed,5.0,1.0,
